User_ID,Session_ID,Date,Page_Type,Action,Product_Viewed,Cart_Added,Purchase_Made
1734,6976,2023-09-01,Thank_You,Viewed,Product_C,1,0
6958,8803,2023-09-22,Landing_Page,Added_to_Cart,Product_C,1,0
2001,3099,2023-09-11,Checkout,Initiated,Product_C,1,0
7517,6680,2023-08-29,Product_Page,Initiated,Product_A,1,0
3790,4795,2023-09-11,Cart,Initiated,Product_A,1,0
3921,2574,2023-09-07,Landing_Page,Initiated,Product_A,0,0
8470,7874,2023-09-03,Thank_You,Purchase,Product_D,0,1
1296,7184,2023-09-18,Cart,Added_to_Cart,Product_A,0,0
1501,6840,2023-09-10,Thank_You,Initiated,Product_D,1,0
6345,1560,2023-09-27,Landing_Page,Viewed,Product_C,0,0
9688,1780,2023-09-09,Landing_Page,Initiated,Product_A,0,0
3593,8068,2023-09-24,Landing_Page,Initiated,Product_D,1,0
642,4959,2023-09-14,Checkout,Viewed,Product_C,0,0
4922,7647,2023-09-17,Cart,Added_to_Cart,Product_A,1,0
1569,9497,2023-09-27,Checkout,Purchase,Product_B,0,1
3956,7545,2023-09-05,Landing_Page,Added_to_Cart,Product_A,0,0
3475,1892,2023-09-02,Checkout,Purchase,Product_B,0,1
4805,9139,2023-09-22,Product_Page,Purchase,Product_B,1,1
3322,3153,2023-09-02,Checkout,Initiated,Product_A,0,0
6001,7412,2023-09-10,Checkout,Viewed,Product_A,0,0
9753,7958,2023-09-20,Cart,Viewed,Product_C,1,0
3161,2495,2023-09-18,Cart,Initiated,Product_D,0,0
2083,6682,2023-09-19,Thank_You,Viewed,Product_B,1,0
9356,7676,2023-09-22,Checkout,Viewed,Product_D,1,0
8939,6309,2023-09-10,Checkout,Added_to_Cart,Product_D,0,0
5374,9038,2023-08-30,Product_Page,Viewed,Product_D,1,0
5475,6366,2023-09-24,Checkout,Purchase,Product_A,0,1
9884,1686,2023-09-18,Thank_You,Viewed,Product_A,1,0
6692,9997,2023-09-07,Checkout,Added_to_Cart,Product_A,1,0
2815,6908,2023-09-26,Thank_You,Purchase,Product_B,1,1
4953,9702,2023-08-30,Checkout,Purchase,Product_B,0,1
3674,1803,2023-09-18,Product_Page,Purchase,Product_D,0,1
6244,2489,2023-09-13,Checkout,Initiated,Product_D,1,0
1657,8241,2023-09-07,Checkout,Initiated,Product_D,1,0
1310,4442,2023-09-24,Thank_You,Viewed,Product_D,1,0
9848,1196,2023-09-13,Thank_You,Purchase,Product_D,1,1
1347,2509,2023-09-13,Cart,Viewed,Product_D,1,0
9545,5007,2023-09-23,Product_Page,Added_to_Cart,Product_B,1,0
4188,5604,2023-09-04,Thank_You,Purchase,Product_D,1,1
7745,7234,2023-08-29,Cart,Initiated,Product_C,1,0
9883,6038,2023-09-09,Checkout,Initiated,Product_A,0,0
6551,2864,2023-08-31,Cart,Viewed,Product_D,1,0
4345,9320,2023-09-25,Cart,Viewed,Product_C,1,0
2834,7776,2023-09-12,Product_Page,Initiated,Product_B,0,0
7004,3205,2023-09-14,Product_Page,Purchase,Product_D,1,1
1374,2467,2023-09-19,Checkout,Purchase,Product_C,0,1
6742,7466,2023-09-04,Thank_You,Initiated,Product_D,1,0
8287,4904,2023-09-04,Checkout,Purchase,Product_C,0,1
1454,6785,2023-09-22,Product_Page,Initiated,Product_B,1,0
2592,1610,2023-09-05,Product_Page,Viewed,Product_C,1,0
1724,8392,2023-09-07,Cart,Viewed,Product_B,1,0
4009,6198,2023-09-11,Product_Page,Purchase,Product_D,1,1
6800,1789,2023-09-05,Cart,Purchase,Product_D,0,1
7065,2699,2023-09-27,Landing_Page,Added_to_Cart,Product_D,1,0
7811,9975,2023-09-27,Landing_Page,Initiated,Product_C,1,0
1909,4615,2023-08-31,Checkout,Viewed,Product_D,0,0
9643,2763,2023-09-11,Landing_Page,Initiated,Product_B,0,0
7664,8411,2023-09-07,Landing_Page,Viewed,Product_B,0,0
1608,9758,2023-09-17,Product_Page,Added_to_Cart,Product_A,0,0
2309,3201,2023-08-31,Checkout,Purchase,Product_C,1,1
8507,1624,2023-09-25,Product_Page,Purchase,Product_A,0,1
719,4690,2023-09-02,Product_Page,Viewed,Product_C,1,0
8208,2528,2023-09-26,Cart,Added_to_Cart,Product_D,1,0
2435,3806,2023-09-12,Product_Page,Initiated,Product_A,1,0
8360,3822,2023-09-04,Product_Page,Purchase,Product_B,0,1
3567,9406,2023-08-29,Product_Page,Purchase,Product_B,1,1
3427,9367,2023-09-13,Landing_Page,Viewed,Product_D,1,0
3402,2390,2023-09-13,Product_Page,Purchase,Product_B,1,1
6032,4247,2023-09-13,Cart,Viewed,Product_A,1,0
5100,3061,2023-09-06,Landing_Page,Initiated,Product_C,0,0
503,3447,2023-09-13,Landing_Page,Initiated,Product_C,0,0
3334,5619,2023-09-27,Landing_Page,Added_to_Cart,Product_B,0,0
1209,8612,2023-09-13,Landing_Page,Viewed,Product_D,0,0
5820,3715,2023-09-11,Product_Page,Purchase,Product_D,0,1
4706,1191,2023-09-14,Thank_You,Viewed,Product_D,1,0
1362,8733,2023-09-12,Thank_You,Initiated,Product_C,0,0
296,2453,2023-09-25,Thank_You,Viewed,Product_B,0,0
8900,6678,2023-09-22,Cart,Purchase,Product_D,1,1
7163,5376,2023-09-08,Product_Page,Initiated,Product_B,1,0
9541,6752,2023-09-16,Product_Page,Added_to_Cart,Product_A,0,0
3314,6933,2023-09-16,Thank_You,Initiated,Product_D,0,0
4226,4594,2023-09-21,Thank_You,Viewed,Product_D,1,0
8407,1766,2023-09-21,Product_Page,Purchase,Product_D,0,1
6156,2275,2023-08-31,Landing_Page,Purchase,Product_B,1,1
2722,1825,2023-09-15,Checkout,Viewed,Product_C,0,0
3925,5442,2023-09-26,Thank_You,Added_to_Cart,Product_A,0,0
2089,5531,2023-09-20,Landing_Page,Viewed,Product_C,0,0
7140,8423,2023-08-29,Cart,Added_to_Cart,Product_D,1,0
6167,3764,2023-09-25,Cart,Viewed,Product_B,0,0
9062,1354,2023-09-20,Landing_Page,Added_to_Cart,Product_A,1,0
4184,6482,2023-09-15,Product_Page,Purchase,Product_D,1,1
4969,4271,2023-09-10,Checkout,Purchase,Product_D,0,1
6198,7025,2023-09-09,Landing_Page,Initiated,Product_C,0,0
6022,5544,2023-09-27,Landing_Page,Added_to_Cart,Product_C,0,0
5522,9609,2023-09-26,Checkout,Added_to_Cart,Product_C,0,0
2094,5380,2023-09-07,Product_Page,Purchase,Product_D,0,1
8764,5434,2023-09-01,Cart,Initiated,Product_A,0,0
470,2866,2023-09-06,Product_Page,Initiated,Product_C,1,0
5094,9035,2023-09-03,Landing_Page,Viewed,Product_D,0,0
9853,4078,2023-09-24,Landing_Page,Purchase,Product_D,0,1
5826,2500,2023-09-15,Checkout,Added_to_Cart,Product_A,0,0
8945,5474,2023-09-02,Checkout,Purchase,Product_C,1,1
6925,3470,2023-09-08,Product_Page,Initiated,Product_A,1,0
6186,8245,2023-09-21,Landing_Page,Initiated,Product_C,1,0
6531,3510,2023-09-10,Product_Page,Initiated,Product_C,0,0
4801,2162,2023-09-09,Cart,Viewed,Product_B,1,0
7673,8584,2023-09-06,Product_Page,Initiated,Product_A,0,0
6640,9559,2023-09-02,Landing_Page,Initiated,Product_C,0,0
8623,8977,2023-09-08,Landing_Page,Viewed,Product_B,0,0
7625,2365,2023-08-31,Product_Page,Added_to_Cart,Product_D,1,0
9275,1694,2023-09-09,Product_Page,Viewed,Product_C,1,0
23,1546,2023-09-25,Cart,Added_to_Cart,Product_D,0,0
1983,3292,2023-09-16,Checkout,Viewed,Product_B,0,0
3948,3706,2023-08-30,Checkout,Purchase,Product_A,0,1
5903,8058,2023-09-19,Checkout,Viewed,Product_C,1,0
9595,8992,2023-09-16,Product_Page,Initiated,Product_D,0,0
8094,3222,2023-08-29,Thank_You,Initiated,Product_C,0,0
2275,6233,2023-09-09,Cart,Purchase,Product_D,0,1
4948,7614,2023-09-23,Checkout,Viewed,Product_B,0,0
8715,2749,2023-09-03,Cart,Purchase,Product_A,0,1
3962,4496,2023-09-13,Product_Page,Added_to_Cart,Product_D,1,0
3509,6245,2023-09-26,Product_Page,Added_to_Cart,Product_D,0,0
7283,7270,2023-09-05,Thank_You,Viewed,Product_A,1,0
6785,7483,2023-09-17,Landing_Page,Purchase,Product_A,1,1
5268,1037,2023-08-31,Checkout,Added_to_Cart,Product_D,1,0
7604,7140,2023-08-30,Cart,Added_to_Cart,Product_D,0,0
1279,8171,2023-09-16,Landing_Page,Purchase,Product_A,0,1
3795,1281,2023-09-24,Checkout,Viewed,Product_B,1,0
898,5614,2023-09-12,Checkout,Initiated,Product_C,1,0
7977,8433,2023-09-14,Cart,Initiated,Product_B,1,0
4673,5610,2023-09-08,Checkout,Initiated,Product_C,1,0
1369,3697,2023-09-01,Cart,Viewed,Product_D,0,0
1689,4895,2023-09-15,Product_Page,Added_to_Cart,Product_A,0,0
7164,6774,2023-09-16,Product_Page,Initiated,Product_D,0,0
3646,3950,2023-09-11,Cart,Viewed,Product_C,1,0
2046,3107,2023-09-04,Checkout,Purchase,Product_B,0,1
5057,6206,2023-09-24,Landing_Page,Initiated,Product_C,0,0
6107,2777,2023-09-13,Product_Page,Purchase,Product_B,0,1
947,4520,2023-09-06,Cart,Viewed,Product_B,0,0
8733,6901,2023-08-31,Thank_You,Added_to_Cart,Product_B,1,0
8192,1396,2023-09-14,Checkout,Purchase,Product_D,1,1
2471,4353,2023-09-09,Cart,Purchase,Product_A,0,1
7685,9665,2023-08-30,Product_Page,Viewed,Product_C,0,0
319,9125,2023-09-07,Landing_Page,Initiated,Product_B,1,0
7753,9236,2023-09-11,Cart,Purchase,Product_A,1,1
1795,8395,2023-09-20,Checkout,Purchase,Product_B,1,1
4968,6289,2023-08-30,Thank_You,Added_to_Cart,Product_B,1,0
8153,3094,2023-09-11,Checkout,Added_to_Cart,Product_B,0,0
7188,7158,2023-08-29,Product_Page,Added_to_Cart,Product_A,1,0
8295,1741,2023-09-01,Cart,Initiated,Product_C,1,0
9946,3139,2023-08-29,Product_Page,Purchase,Product_D,0,1
5671,3027,2023-08-31,Thank_You,Added_to_Cart,Product_C,0,0
9353,9919,2023-09-01,Cart,Added_to_Cart,Product_D,0,0
7263,9250,2023-09-09,Landing_Page,Initiated,Product_D,1,0
9269,5914,2023-08-29,Landing_Page,Added_to_Cart,Product_A,0,0
6919,7479,2023-09-10,Product_Page,Viewed,Product_B,0,0
4730,5712,2023-09-01,Thank_You,Added_to_Cart,Product_D,0,0
6948,5661,2023-08-30,Landing_Page,Added_to_Cart,Product_B,1,0
5277,9856,2023-09-13,Product_Page,Initiated,Product_A,1,0
1485,7857,2023-09-20,Cart,Initiated,Product_B,1,0
5909,7415,2023-09-24,Landing_Page,Added_to_Cart,Product_B,0,0
5214,8801,2023-09-04,Product_Page,Purchase,Product_A,1,1
9736,9949,2023-09-06,Product_Page,Added_to_Cart,Product_A,1,0
2519,4727,2023-09-09,Checkout,Viewed,Product_C,0,0
5562,1556,2023-09-08,Thank_You,Initiated,Product_A,1,0
9064,3386,2023-09-11,Product_Page,Initiated,Product_C,1,0
7320,4536,2023-09-12,Thank_You,Purchase,Product_A,1,1
3247,3274,2023-08-30,Thank_You,Purchase,Product_B,0,1
3940,4901,2023-09-12,Thank_You,Viewed,Product_A,1,0
7780,7068,2023-09-18,Landing_Page,Initiated,Product_B,0,0
8355,8383,2023-09-20,Cart,Viewed,Product_D,0,0
2048,5439,2023-09-24,Product_Page,Viewed,Product_A,1,0
4791,1389,2023-08-31,Product_Page,Purchase,Product_A,0,1
5300,5310,2023-08-30,Product_Page,Added_to_Cart,Product_D,0,0
2564,8651,2023-09-20,Checkout,Added_to_Cart,Product_B,1,0
764,1147,2023-09-25,Thank_You,Purchase,Product_B,1,1
9037,3913,2023-09-11,Thank_You,Purchase,Product_B,0,1
3527,8106,2023-09-16,Thank_You,Initiated,Product_A,0,0
4208,8344,2023-09-20,Thank_You,Initiated,Product_C,0,0
4332,5317,2023-09-12,Checkout,Initiated,Product_D,1,0
9852,5920,2023-09-01,Landing_Page,Purchase,Product_C,0,1
6754,8663,2023-09-04,Product_Page,Initiated,Product_C,0,0
6263,4565,2023-09-20,Checkout,Initiated,Product_D,1,0
1864,1128,2023-09-19,Cart,Viewed,Product_C,1,0
5861,4485,2023-09-11,Thank_You,Viewed,Product_A,0,0
643,8438,2023-09-24,Checkout,Initiated,Product_D,1,0
1597,1050,2023-09-18,Cart,Added_to_Cart,Product_C,1,0
9650,8882,2023-09-17,Cart,Initiated,Product_D,1,0
8032,6692,2023-09-12,Product_Page,Added_to_Cart,Product_A,1,0
9942,9551,2023-09-24,Landing_Page,Purchase,Product_C,0,1
9301,4420,2023-09-06,Product_Page,Initiated,Product_A,0,0
7738,3818,2023-08-30,Cart,Purchase,Product_A,1,1
7530,5906,2023-09-26,Checkout,Initiated,Product_C,1,0
5318,5046,2023-09-07,Product_Page,Added_to_Cart,Product_C,0,0
5422,3828,2023-09-07,Cart,Viewed,Product_B,0,0
9881,4786,2023-09-26,Product_Page,Added_to_Cart,Product_D,0,0
8877,1549,2023-09-17,Landing_Page,Purchase,Product_D,1,1
9797,9086,2023-09-07,Thank_You,Initiated,Product_A,0,0
5669,1577,2023-09-09,Checkout,Purchase,Product_B,1,1
1085,7167,2023-09-13,Landing_Page,Purchase,Product_D,1,1
7917,2391,2023-09-04,Checkout,Purchase,Product_A,0,1
3465,3635,2023-09-17,Landing_Page,Added_to_Cart,Product_C,0,0
3528,2062,2023-09-02,Landing_Page,Viewed,Product_C,1,0
5793,1254,2023-09-09,Thank_You,Added_to_Cart,Product_D,0,0
2189,5261,2023-09-16,Thank_You,Viewed,Product_B,0,0
3616,1851,2023-09-13,Cart,Purchase,Product_D,1,1
8401,7905,2023-09-14,Thank_You,Added_to_Cart,Product_D,1,0
9844,8231,2023-09-17,Checkout,Viewed,Product_B,0,0
2943,7050,2023-09-07,Thank_You,Added_to_Cart,Product_D,1,0
4444,1367,2023-09-18,Product_Page,Viewed,Product_A,1,0
9153,6231,2023-09-24,Landing_Page,Initiated,Product_C,0,0
7450,5905,2023-09-21,Product_Page,Initiated,Product_C,1,0
952,7426,2023-09-19,Cart,Purchase,Product_B,1,1
8415,5860,2023-09-26,Product_Page,Purchase,Product_D,0,1
4005,9247,2023-09-16,Thank_You,Viewed,Product_A,1,0
2700,1345,2023-09-03,Cart,Added_to_Cart,Product_A,1,0
6579,3231,2023-09-08,Product_Page,Purchase,Product_D,1,1
5272,5483,2023-09-27,Landing_Page,Purchase,Product_D,1,1
7016,7095,2023-09-04,Landing_Page,Added_to_Cart,Product_C,1,0
1970,9279,2023-09-06,Landing_Page,Initiated,Product_C,1,0
5534,2233,2023-09-21,Product_Page,Viewed,Product_D,0,0
8156,3426,2023-09-19,Checkout,Initiated,Product_B,0,0
7039,2184,2023-09-13,Thank_You,Added_to_Cart,Product_C,1,0
5468,8330,2023-09-13,Checkout,Purchase,Product_A,0,1
4207,8567,2023-09-27,Cart,Initiated,Product_C,0,0
4561,8166,2023-09-19,Landing_Page,Viewed,Product_A,1,0
6855,9355,2023-09-23,Landing_Page,Viewed,Product_C,0,0
6399,4878,2023-09-18,Cart,Purchase,Product_B,0,1
7713,9089,2023-09-14,Checkout,Viewed,Product_A,1,0
2391,6263,2023-09-12,Product_Page,Purchase,Product_B,0,1
3671,6662,2023-09-27,Thank_You,Viewed,Product_A,0,0
12,8614,2023-09-06,Landing_Page,Added_to_Cart,Product_B,1,0
3555,7038,2023-09-09,Thank_You,Viewed,Product_C,1,0
9404,5179,2023-09-27,Cart,Purchase,Product_A,1,1
6205,6179,2023-09-17,Thank_You,Viewed,Product_B,0,0
7302,6489,2023-08-29,Thank_You,Viewed,Product_C,1,0
5165,6207,2023-09-09,Landing_Page,Viewed,Product_A,1,0
735,5966,2023-09-01,Thank_You,Purchase,Product_C,0,1
2007,4457,2023-09-14,Cart,Added_to_Cart,Product_B,1,0
8952,5887,2023-09-22,Cart,Purchase,Product_B,1,1
3405,8915,2023-09-19,Thank_You,Initiated,Product_B,0,0
1671,9393,2023-09-24,Checkout,Initiated,Product_D,1,0
4065,8348,2023-09-09,Checkout,Added_to_Cart,Product_A,0,0
5183,2775,2023-09-11,Checkout,Purchase,Product_D,1,1
3388,5805,2023-09-25,Product_Page,Viewed,Product_C,1,0
3622,6674,2023-09-11,Checkout,Added_to_Cart,Product_D,0,0
1695,7130,2023-09-12,Product_Page,Viewed,Product_A,0,0
7928,5382,2023-09-06,Cart,Initiated,Product_C,1,0
3307,3595,2023-09-16,Thank_You,Added_to_Cart,Product_B,1,0
6769,5221,2023-09-18,Product_Page,Purchase,Product_D,0,1
3144,2638,2023-09-07,Cart,Viewed,Product_B,0,0
376,3904,2023-09-10,Cart,Initiated,Product_C,0,0
1930,2809,2023-09-08,Cart,Viewed,Product_A,1,0
6770,6718,2023-09-03,Checkout,Purchase,Product_A,0,1
3436,1251,2023-09-21,Thank_You,Purchase,Product_A,1,1
4061,4775,2023-09-27,Checkout,Viewed,Product_C,1,0
2024,6696,2023-08-31,Thank_You,Added_to_Cart,Product_D,1,0
9341,5593,2023-09-18,Product_Page,Added_to_Cart,Product_D,0,0
8095,3798,2023-09-19,Product_Page,Viewed,Product_D,1,0
780,7173,2023-08-29,Cart,Viewed,Product_D,1,0
2633,8037,2023-09-12,Cart,Purchase,Product_D,0,1
6096,7411,2023-09-17,Cart,Added_to_Cart,Product_A,1,0
5140,2800,2023-09-14,Cart,Added_to_Cart,Product_D,1,0
8661,7394,2023-09-24,Landing_Page,Initiated,Product_D,0,0
8298,9912,2023-09-17,Product_Page,Viewed,Product_B,1,0
1506,1393,2023-09-06,Checkout,Added_to_Cart,Product_A,1,0
1991,1301,2023-09-14,Thank_You,Viewed,Product_D,1,0
4276,3242,2023-09-09,Thank_You,Purchase,Product_D,1,1
434,4413,2023-09-20,Thank_You,Purchase,Product_D,1,1
1103,5164,2023-09-12,Checkout,Added_to_Cart,Product_A,0,0
6234,8126,2023-09-17,Product_Page,Added_to_Cart,Product_A,0,0
882,2494,2023-09-21,Landing_Page,Added_to_Cart,Product_D,1,0
6916,7495,2023-08-29,Cart,Added_to_Cart,Product_B,1,0
5150,6069,2023-09-04,Thank_You,Purchase,Product_D,1,1
5665,5466,2023-09-04,Landing_Page,Viewed,Product_B,0,0
712,4576,2023-09-21,Product_Page,Initiated,Product_B,1,0
3890,9459,2023-09-14,Landing_Page,Added_to_Cart,Product_B,1,0
3943,9595,2023-09-08,Checkout,Added_to_Cart,Product_A,1,0
894,1766,2023-08-29,Cart,Initiated,Product_C,0,0
6183,8507,2023-09-24,Checkout,Purchase,Product_D,0,1
1090,4719,2023-09-22,Thank_You,Added_to_Cart,Product_A,0,0
8458,5804,2023-09-17,Landing_Page,Initiated,Product_B,0,0
8521,7410,2023-09-20,Checkout,Initiated,Product_D,0,0
3849,6872,2023-09-15,Thank_You,Initiated,Product_C,1,0
7077,1610,2023-09-16,Cart,Added_to_Cart,Product_D,0,0
2492,2526,2023-09-23,Product_Page,Viewed,Product_B,0,0
276,1333,2023-09-11,Product_Page,Initiated,Product_B,1,0
9681,5282,2023-09-10,Checkout,Initiated,Product_D,0,0
6279,1363,2023-09-11,Landing_Page,Purchase,Product_C,0,1
9626,2509,2023-09-06,Product_Page,Added_to_Cart,Product_C,0,0
3110,6831,2023-09-24,Thank_You,Viewed,Product_B,0,0
5839,6381,2023-09-11,Checkout,Initiated,Product_B,1,0
1688,7052,2023-09-01,Cart,Purchase,Product_A,1,1
8660,5556,2023-09-16,Checkout,Initiated,Product_B,0,0
1148,5994,2023-09-05,Product_Page,Initiated,Product_A,0,0
4094,8229,2023-09-01,Landing_Page,Purchase,Product_A,1,1
4322,6357,2023-09-26,Product_Page,Added_to_Cart,Product_D,1,0
4021,2241,2023-09-06,Cart,Viewed,Product_C,0,0
8446,7077,2023-09-09,Product_Page,Purchase,Product_A,1,1
8970,9826,2023-09-02,Landing_Page,Purchase,Product_A,0,1
6036,4030,2023-09-13,Product_Page,Added_to_Cart,Product_D,1,0
9445,8360,2023-09-02,Product_Page,Viewed,Product_D,0,0
8434,1925,2023-09-12,Product_Page,Added_to_Cart,Product_D,1,0
1266,4199,2023-09-04,Landing_Page,Purchase,Product_A,1,1
4286,3042,2023-09-08,Product_Page,Initiated,Product_C,0,0
6277,1074,2023-09-22,Cart,Added_to_Cart,Product_C,1,0
7586,9698,2023-08-31,Thank_You,Purchase,Product_C,0,1
6537,3264,2023-09-04,Landing_Page,Viewed,Product_C,0,0
1360,6555,2023-09-14,Cart,Purchase,Product_B,1,1
5956,9943,2023-09-07,Thank_You,Purchase,Product_D,1,1
5095,1203,2023-09-12,Checkout,Viewed,Product_C,0,0
3580,8744,2023-09-10,Thank_You,Initiated,Product_A,1,0
5943,6204,2023-09-15,Cart,Initiated,Product_D,1,0
4186,5887,2023-09-23,Checkout,Purchase,Product_A,1,1
1543,8730,2023-09-13,Checkout,Initiated,Product_B,0,0
3323,4938,2023-09-22,Checkout,Added_to_Cart,Product_D,0,0
6265,5685,2023-09-08,Product_Page,Viewed,Product_A,1,0
4744,5256,2023-09-02,Product_Page,Viewed,Product_C,1,0
9452,1765,2023-09-09,Checkout,Added_to_Cart,Product_A,0,0
322,5203,2023-09-05,Thank_You,Purchase,Product_A,0,1
8588,7643,2023-09-14,Landing_Page,Viewed,Product_B,0,0
4411,3097,2023-09-20,Thank_You,Added_to_Cart,Product_D,0,0
4715,6678,2023-08-29,Product_Page,Viewed,Product_C,1,0
2849,4051,2023-09-14,Checkout,Viewed,Product_C,0,0
3343,6742,2023-09-26,Thank_You,Added_to_Cart,Product_A,1,0
164,7673,2023-09-21,Product_Page,Viewed,Product_C,0,0
5908,4655,2023-09-11,Checkout,Added_to_Cart,Product_C,0,0
7230,8826,2023-09-25,Checkout,Purchase,Product_D,1,1
1560,8766,2023-09-15,Product_Page,Purchase,Product_A,1,1
3135,3848,2023-09-20,Landing_Page,Added_to_Cart,Product_C,1,0
8958,1187,2023-09-09,Landing_Page,Added_to_Cart,Product_C,1,0
2008,1783,2023-09-05,Landing_Page,Viewed,Product_B,1,0
9132,5726,2023-09-08,Cart,Viewed,Product_C,1,0
3006,7078,2023-09-06,Landing_Page,Added_to_Cart,Product_C,0,0
7709,9885,2023-09-09,Thank_You,Initiated,Product_A,1,0
5487,2510,2023-09-24,Product_Page,Initiated,Product_A,1,0
2086,7399,2023-09-16,Cart,Purchase,Product_B,1,1
857,2323,2023-08-30,Checkout,Added_to_Cart,Product_C,0,0
3548,5512,2023-09-25,Landing_Page,Purchase,Product_C,0,1
7662,8764,2023-09-23,Cart,Initiated,Product_C,0,0
5393,2704,2023-09-10,Landing_Page,Added_to_Cart,Product_B,1,0
6220,3253,2023-09-21,Thank_You,Viewed,Product_B,1,0
4900,9665,2023-09-13,Cart,Initiated,Product_A,0,0
9213,5853,2023-09-22,Product_Page,Initiated,Product_D,0,0
611,8527,2023-09-19,Thank_You,Purchase,Product_A,1,1
7129,6990,2023-09-27,Checkout,Purchase,Product_A,1,1
9117,7558,2023-09-18,Thank_You,Added_to_Cart,Product_C,1,0
114,3627,2023-09-09,Cart,Added_to_Cart,Product_B,1,0
1955,5077,2023-09-27,Landing_Page,Added_to_Cart,Product_A,0,0
2930,5692,2023-08-31,Landing_Page,Initiated,Product_D,0,0
66,9713,2023-09-09,Cart,Added_to_Cart,Product_B,0,0
1945,2037,2023-09-15,Product_Page,Purchase,Product_A,0,1
1206,2517,2023-09-12,Product_Page,Added_to_Cart,Product_A,0,0
9897,4414,2023-09-04,Thank_You,Viewed,Product_D,0,0
2359,2949,2023-09-22,Landing_Page,Purchase,Product_A,0,1
8773,5094,2023-08-30,Checkout,Purchase,Product_B,1,1
2504,8867,2023-09-26,Checkout,Added_to_Cart,Product_B,0,0
156,6755,2023-09-14,Thank_You,Added_to_Cart,Product_C,0,0
6706,6388,2023-09-24,Landing_Page,Purchase,Product_A,0,1
6681,1235,2023-09-06,Cart,Viewed,Product_D,1,0
8636,4939,2023-08-29,Product_Page,Added_to_Cart,Product_A,1,0
4974,9459,2023-09-01,Cart,Purchase,Product_D,1,1
959,8319,2023-09-22,Cart,Viewed,Product_B,0,0
2431,2081,2023-08-30,Checkout,Added_to_Cart,Product_C,1,0
5018,1774,2023-09-10,Landing_Page,Added_to_Cart,Product_A,0,0
962,6877,2023-09-13,Thank_You,Viewed,Product_D,0,0
346,3701,2023-09-15,Product_Page,Added_to_Cart,Product_D,0,0
5707,7367,2023-08-29,Product_Page,Purchase,Product_D,0,1
9347,4307,2023-09-10,Checkout,Initiated,Product_D,1,0
6845,1853,2023-09-23,Checkout,Initiated,Product_D,0,0
5227,9048,2023-09-02,Landing_Page,Purchase,Product_B,1,1
6665,4933,2023-09-04,Thank_You,Added_to_Cart,Product_B,0,0
9750,9733,2023-09-04,Thank_You,Initiated,Product_D,0,0
6240,7414,2023-09-16,Thank_You,Initiated,Product_D,0,0
8023,4465,2023-09-18,Landing_Page,Viewed,Product_A,0,0
7761,2850,2023-09-27,Checkout,Purchase,Product_C,0,1
1804,3667,2023-09-14,Cart,Initiated,Product_D,1,0
5822,1716,2023-08-30,Thank_You,Added_to_Cart,Product_D,0,0
9409,8414,2023-09-04,Cart,Initiated,Product_C,0,0
6116,8749,2023-09-05,Product_Page,Purchase,Product_A,0,1
7025,6654,2023-09-25,Landing_Page,Purchase,Product_C,1,1
554,6003,2023-09-13,Checkout,Purchase,Product_B,0,1
9045,6193,2023-09-09,Checkout,Viewed,Product_C,0,0
3766,3497,2023-09-21,Cart,Viewed,Product_A,1,0
9747,7093,2023-09-18,Thank_You,Added_to_Cart,Product_D,1,0
924,9086,2023-09-26,Product_Page,Purchase,Product_C,1,1
3543,9872,2023-09-05,Checkout,Added_to_Cart,Product_B,1,0
2390,8873,2023-09-02,Cart,Purchase,Product_D,1,1
1408,4523,2023-09-22,Thank_You,Purchase,Product_D,0,1
9076,6303,2023-09-14,Thank_You,Purchase,Product_C,0,1
5969,1710,2023-09-10,Cart,Initiated,Product_D,1,0
5583,9124,2023-09-19,Cart,Initiated,Product_A,1,0
3664,6805,2023-09-06,Cart,Viewed,Product_A,0,0
683,7644,2023-09-24,Cart,Added_to_Cart,Product_A,0,0
4115,5311,2023-09-25,Product_Page,Added_to_Cart,Product_A,1,0
4392,2575,2023-09-24,Product_Page,Viewed,Product_C,0,0
6503,2492,2023-09-13,Landing_Page,Purchase,Product_C,0,1
3265,9592,2023-09-05,Landing_Page,Initiated,Product_C,1,0
5709,8634,2023-08-30,Cart,Purchase,Product_C,1,1
9399,8361,2023-09-17,Cart,Added_to_Cart,Product_D,0,0
4168,7314,2023-09-01,Landing_Page,Initiated,Product_A,1,0
8045,7946,2023-09-14,Checkout,Purchase,Product_A,0,1
1773,8150,2023-09-26,Landing_Page,Viewed,Product_B,1,0
1270,5489,2023-09-27,Cart,Added_to_Cart,Product_A,1,0
7414,4909,2023-09-27,Product_Page,Purchase,Product_D,0,1
6565,4563,2023-09-17,Product_Page,Viewed,Product_D,0,0
8996,3799,2023-09-19,Cart,Initiated,Product_A,1,0
5890,2174,2023-09-01,Cart,Purchase,Product_D,1,1
3938,9120,2023-09-25,Product_Page,Viewed,Product_A,1,0
997,5122,2023-09-20,Checkout,Purchase,Product_A,0,1
5205,3795,2023-09-07,Cart,Added_to_Cart,Product_A,0,0
3489,5594,2023-09-06,Landing_Page,Added_to_Cart,Product_C,1,0
8126,7974,2023-09-24,Product_Page,Initiated,Product_A,1,0
557,2785,2023-09-09,Checkout,Initiated,Product_C,0,0
4734,5475,2023-09-22,Landing_Page,Initiated,Product_D,1,0
1522,7446,2023-09-08,Product_Page,Purchase,Product_C,0,1
