user_id,signup_date,age,location,device,traffic_source,pages_visited,session_duration,converted,signup_month
636,2025-03-07,23,Switzerland,Tablet,Direct,3,2.5946655060640755,0,2025-03
637,2025-03-30,31,Bolivia,Tablet,Referral,4,4.204100703760902,1,2025-03
638,2025-02-18,56,North Macedonia,Mobile,Organic,2,4.009856107712933,1,2025-02
639,2025-03-18,43,Bulgaria,Tablet,Direct,4,9.207365843548182,0,2025-03
640,2025-04-05,27,Andorra,Mobile,Paid,4,26.444040451996212,1,2025-04
641,2024-12-31,51,Chad,Desktop,Referral,4,6.41271795602284,1,2024-12
642,2025-03-22,54,Tokelau,Desktop,Direct,4,17.032865341009543,0,2025-03
643,2025-04-29,36,Andorra,Tablet,Direct,3,21.13362944576889,0,2025-04
644,2025-03-21,55,Montenegro,Mobile,Organic,5,6.9197558977038,0,2025-03
645,2025-02-09,60,Svalbard & Jan Mayen Islands,Desktop,Organic,2,23.880113477821318,0,2025-02
646,2025-03-08,48,Tanzania,Mobile,Organic,5,4.1221078110362965,0,2025-03
647,2025-05-03,58,Isle of Man,Desktop,Organic,4,7.281712682633037,0,2025-05
648,2025-01-08,55,Reunion,Tablet,Organic,9,6.544176589268334,0,2025-01
649,2024-12-26,38,Kazakhstan,Mobile,Direct,10,0.7400714111254934,1,2024-12
650,2025-05-17,26,Sierra Leone,Mobile,Paid,9,3.824831188207238,0,2025-05
651,2025-01-24,25,Malawi,Desktop,Organic,10,3.1723093160756606,0,2025-01
652,2025-02-11,30,Gabon,Mobile,Paid,7,7.433924883299321,1,2025-02
653,2025-05-16,58,Georgia,Tablet,Organic,5,1.24978972579211,0,2025-05
654,2025-06-11,63,Pitcairn Islands,Desktop,Referral,3,18.599566123309113,1,2025-06
655,2025-06-02,21,Bouvet Island (Bouvetoya),Tablet,Referral,9,33.79837428939675,0,2025-06
656,2025-03-25,38,Tajikistan,Tablet,Referral,5,11.203691013293106,0,2025-03
657,2025-05-05,46,Equatorial Guinea,Tablet,Paid,5,2.1359947110488053,0,2025-05
658,2025-02-09,54,Mexico,Mobile,Paid,5,15.553860632068368,0,2025-02
659,2025-01-19,58,Chad,Mobile,Paid,7,0.27884119628536325,0,2025-01
660,2025-03-01,29,Namibia,Desktop,Organic,4,10.7785813082834,0,2025-03
661,2025-03-13,42,Ghana,Mobile,Direct,6,13.960616402039571,0,2025-03
662,2025-04-06,55,Mayotte,Tablet,Paid,5,14.893366507241247,1,2025-04
663,2024-12-16,32,Italy,Desktop,Direct,8,41.22512207259123,1,2024-12
664,2025-01-12,43,Guadeloupe,Tablet,Organic,4,2.4294688284382318,0,2025-01
665,2025-05-20,24,Martinique,Desktop,Paid,6,22.173141518379712,0,2025-05
666,2025-06-01,26,Ireland,Desktop,Referral,5,7.769435941679338,0,2025-06
667,2024-12-21,37,Lithuania,Desktop,Paid,2,3.563450997769188,0,2024-12
668,2025-02-20,22,Guyana,Mobile,Direct,6,2.646124678289881,1,2025-02
669,2025-06-04,46,Costa Rica,Mobile,Direct,2,0.1739001980688613,0,2025-06
670,2024-12-30,48,Cameroon,Mobile,Referral,10,4.000497078627697,0,2024-12
671,2025-01-16,64,Oman,Mobile,Organic,4,15.590410781370046,1,2025-01
672,2024-12-25,49,Korea,Tablet,Referral,6,7.107232461365223,0,2024-12
673,2025-06-05,27,Bhutan,Mobile,Direct,4,12.62718067592578,0,2025-06
674,2024-12-29,28,Ireland,Mobile,Direct,2,5.57070833661789,0,2024-12
675,2025-01-13,60,Belgium,Mobile,Organic,8,20.781695478095642,0,2025-01
676,2024-12-31,56,Japan,Tablet,Organic,3,0.2458195743438501,0,2024-12
677,2025-01-09,26,Guernsey,Tablet,Referral,6,19.704767368334515,1,2025-01
678,2025-03-06,47,Brunei Darussalam,Tablet,Direct,7,1.3051425093231352,0,2025-03
679,2025-05-27,19,Fiji,Tablet,Organic,6,1.1753297040121193,0,2025-05
680,2025-02-28,46,Canada,Tablet,Paid,7,11.460803759624277,1,2025-02
681,2025-04-27,47,Lesotho,Tablet,Paid,5,5.160764341819711,0,2025-04
682,2025-01-09,26,United Arab Emirates,Tablet,Paid,7,5.78051299027598,0,2025-01
683,2024-12-18,36,Madagascar,Desktop,Organic,6,4.191996949016218,1,2024-12
684,2025-04-12,42,Cambodia,Mobile,Direct,4,1.1290228858645124,0,2025-04
685,2025-01-21,56,Marshall Islands,Tablet,Direct,3,3.412976195662579,1,2025-01
686,2025-01-05,19,Guyana,Desktop,Organic,9,5.533371223284947,0,2025-01
687,2024-12-27,41,French Polynesia,Mobile,Direct,1,1.8076968674391447,0,2024-12
688,2025-03-13,37,Chad,Tablet,Organic,3,3.7211428221258354,0,2025-03
689,2025-02-18,25,Sudan,Mobile,Organic,4,10.253378452447592,1,2025-02
690,2025-05-08,56,Fiji,Desktop,Direct,4,2.0453918410629606,0,2025-05
691,2025-01-24,27,Cook Islands,Mobile,Organic,6,14.583397369104054,0,2025-01
692,2025-05-18,58,French Southern Territories,Desktop,Paid,6,4.86226672475335,0,2025-05
693,2025-03-07,42,Saudi Arabia,Tablet,Direct,6,4.460922158636907,0,2025-03
694,2025-03-06,30,United States Virgin Islands,Desktop,Organic,6,2.427724803812561,1,2025-03
695,2025-02-11,54,Switzerland,Tablet,Organic,0,0.5149024584293536,0,2025-02
696,2025-03-06,57,Puerto Rico,Desktop,Direct,8,2.4678568587281244,0,2025-03
697,2025-01-03,41,Cape Verde,Tablet,Direct,5,9.915654830445263,1,2025-01
698,2025-04-23,38,Belarus,Desktop,Referral,8,0.07353190709266968,0,2025-04
699,2025-06-11,56,United Arab Emirates,Desktop,Referral,6,16.091666540366575,0,2025-06
700,2025-02-11,35,Australia,Desktop,Direct,6,0.7602610479032605,1,2025-02
701,2025-01-18,21,Nauru,Desktop,Organic,2,10.199071063777865,0,2025-01
702,2025-01-21,37,British Indian Ocean Territory (Chagos Archipelago),Mobile,Paid,6,42.4017075299796,0,2025-01
703,2024-12-31,28,Chile,Desktop,Organic,7,7.810402230875343,0,2024-12
704,2025-01-01,23,Cocos (Keeling) Islands,Desktop,Paid,3,3.3882656973037584,0,2025-01
705,2025-04-22,62,Saint Martin,Desktop,Paid,8,2.3372145504573774,0,2025-04
706,2025-04-08,63,Christmas Island,Desktop,Referral,2,19.005826930714573,0,2025-04
707,2025-03-12,56,Panama,Mobile,Paid,9,13.23908576239128,1,2025-03
708,2025-03-22,44,Serbia,Tablet,Organic,1,23.516845886546832,0,2025-03
709,2025-06-02,25,Mali,Mobile,Direct,6,4.003055289413563,0,2025-06
710,2025-01-03,55,Lesotho,Desktop,Referral,10,3.7132514005846264,0,2025-01
711,2025-05-14,41,Aruba,Mobile,Organic,3,5.3426574811301455,1,2025-05
712,2025-06-01,38,Niger,Tablet,Direct,5,13.832707238755816,0,2025-06
713,2025-01-16,22,Estonia,Mobile,Organic,6,0.9741818671548583,0,2025-01
714,2025-02-18,36,Hungary,Mobile,Referral,9,15.328215530634427,0,2025-02
715,2025-05-12,21,Ecuador,Tablet,Paid,10,0.23000960738973586,0,2025-05
716,2025-03-25,62,Cook Islands,Desktop,Paid,2,1.9120172967553155,0,2025-03
717,2025-02-10,20,Dominica,Mobile,Referral,4,8.078027042920462,1,2025-02
718,2025-04-14,62,Uganda,Desktop,Paid,1,1.1387011951200958,0,2025-04
719,2025-01-05,43,Portugal,Tablet,Paid,4,4.164964927243267,0,2025-01
720,2025-05-21,55,Niger,Mobile,Direct,8,1.3732594966896974,0,2025-05
721,2025-01-10,53,Gabon,Tablet,Paid,8,7.556447809675719,0,2025-01
722,2025-03-12,33,Malaysia,Tablet,Organic,7,5.376061009370922,0,2025-03
723,2025-02-06,48,Ireland,Mobile,Referral,1,7.84859600936699,0,2025-02
724,2025-04-02,19,Kazakhstan,Mobile,Paid,3,1.7501869742531224,0,2025-04
725,2025-02-27,31,Macao,Mobile,Direct,9,2.249832531647738,0,2025-02
726,2025-02-03,40,Saint Kitts and Nevis,Mobile,Paid,4,4.363764400305307,0,2025-02
727,2024-12-25,35,Nepal,Desktop,Organic,6,5.975260922883059,1,2024-12
728,2025-03-10,28,Brunei Darussalam,Mobile,Referral,2,16.163306660679613,0,2025-03
729,2025-04-03,63,Norway,Tablet,Paid,1,23.55119101900522,0,2025-04
730,2025-05-16,51,Trinidad and Tobago,Desktop,Paid,4,3.9182192315959634,0,2025-05
731,2025-05-30,20,Central African Republic,Mobile,Organic,7,9.210702910647836,0,2025-05
732,2025-02-09,49,Hong Kong,Mobile,Referral,5,3.757219708872413,0,2025-02
733,2025-05-11,25,New Caledonia,Desktop,Direct,3,0.4463781328485961,0,2025-05
734,2025-05-16,64,Luxembourg,Mobile,Organic,4,1.212326065901004,1,2025-05
735,2025-05-28,39,Lao People's Democratic Republic,Desktop,Referral,5,4.126493603967377,0,2025-05
736,2025-01-25,36,Montenegro,Desktop,Referral,5,20.212441924522917,0,2025-01
737,2025-02-28,25,Nepal,Mobile,Direct,4,9.64658842591955,0,2025-02
738,2025-02-19,35,Algeria,Mobile,Direct,3,17.897669909936628,0,2025-02
739,2025-05-02,61,Cook Islands,Tablet,Organic,3,7.135426101551554,0,2025-05
740,2025-05-18,34,Bouvet Island (Bouvetoya),Mobile,Referral,6,22.047036522064246,1,2025-05
741,2025-02-25,64,Slovenia,Mobile,Paid,3,0.3990333863663737,1,2025-02
742,2025-06-03,36,New Caledonia,Mobile,Paid,1,11.313336239319423,0,2025-06
743,2025-01-15,23,Samoa,Tablet,Referral,3,12.828775718926469,1,2025-01
744,2025-05-26,53,Antigua and Barbuda,Mobile,Organic,4,12.735293851057396,0,2025-05
745,2025-03-15,64,Taiwan,Mobile,Referral,3,10.153695641628786,1,2025-03
746,2025-04-26,29,South Georgia and the South Sandwich Islands,Desktop,Direct,9,1.4341731338066954,0,2025-04
747,2025-01-01,50,Taiwan,Desktop,Direct,4,2.461596583029374,1,2025-01
748,2025-01-17,51,Bouvet Island (Bouvetoya),Desktop,Direct,5,5.1881322461624535,0,2025-01
749,2025-04-16,24,Mexico,Tablet,Paid,6,25.243066335846066,0,2025-04
750,2025-02-21,42,Dominica,Tablet,Paid,4,0.8120198894157824,0,2025-02
751,2025-03-09,37,Mayotte,Mobile,Referral,4,13.164552404532706,0,2025-03
752,2025-03-17,55,Comoros,Mobile,Organic,4,42.230112082144146,0,2025-03
753,2025-05-05,45,Faroe Islands,Tablet,Paid,3,14.614932591904923,0,2025-05
754,2025-02-09,61,Netherlands,Tablet,Direct,8,13.011320670816085,0,2025-02
755,2025-03-29,60,Guadeloupe,Desktop,Paid,6,1.5378423823593939,0,2025-03
756,2025-01-06,38,Mauritius,Desktop,Paid,2,19.32508378418555,0,2025-01
757,2025-04-24,33,Saint Martin,Mobile,Referral,6,5.68616922162659,0,2025-04
758,2024-12-25,23,Sao Tome and Principe,Mobile,Referral,3,26.560983574358147,0,2024-12
759,2025-02-05,35,Micronesia,Tablet,Organic,10,4.310897820666983,0,2025-02
760,2025-03-22,64,Korea,Mobile,Organic,4,19.461692319680335,0,2025-03
761,2025-03-14,51,Qatar,Mobile,Direct,5,25.596212476469734,1,2025-03
762,2024-12-14,23,Togo,Tablet,Referral,3,40.76621743700912,0,2024-12
763,2025-05-04,18,Lithuania,Tablet,Paid,7,22.2033047210701,0,2025-05
764,2025-06-09,37,Thailand,Tablet,Paid,4,6.427299097114404,0,2025-06
765,2025-05-29,46,Kazakhstan,Mobile,Direct,3,1.2220494214481479,0,2025-05
766,2025-05-26,45,Saint Vincent and the Grenadines,Desktop,Paid,7,33.914153069700276,1,2025-05
767,2024-12-22,21,Norfolk Island,Desktop,Direct,7,17.83640715473956,0,2024-12
768,2025-03-25,52,French Guiana,Desktop,Direct,4,11.679586706125944,0,2025-03
769,2025-03-05,61,India,Mobile,Direct,5,5.313916648971738,0,2025-03
770,2025-02-16,60,Bangladesh,Tablet,Direct,5,7.398564205265513,0,2025-02
771,2025-01-23,23,Ecuador,Tablet,Organic,5,0.40878862724311593,1,2025-01
772,2025-06-10,30,Guernsey,Desktop,Referral,7,16.23147978224813,0,2025-06
773,2025-01-13,60,Mauritius,Mobile,Organic,7,0.12029154980774998,0,2025-01
774,2025-05-01,44,Uruguay,Mobile,Organic,8,0.5025441472856436,0,2025-05
775,2025-03-10,40,Poland,Mobile,Organic,4,5.731320675779993,0,2025-03
776,2025-01-28,51,Tanzania,Tablet,Organic,1,4.21279775576196,0,2025-01
777,2024-12-18,52,Switzerland,Tablet,Paid,6,2.326303626371795,0,2024-12
778,2025-01-08,56,Eritrea,Tablet,Direct,8,0.04992550670225081,0,2025-01
779,2025-05-20,52,Guatemala,Desktop,Paid,7,14.394610664033962,0,2025-05
780,2025-01-12,41,Andorra,Tablet,Direct,6,33.418160270924005,1,2025-01
781,2025-05-23,40,Botswana,Tablet,Paid,5,9.943456136688908,0,2025-05
782,2025-02-21,34,Lao People's Democratic Republic,Desktop,Organic,2,1.521355550205803,0,2025-02
783,2025-06-01,34,Yemen,Tablet,Organic,4,21.55113464507195,0,2025-06
784,2025-03-13,44,Costa Rica,Desktop,Organic,7,1.7599872017239335,0,2025-03
785,2024-12-25,59,Jamaica,Mobile,Direct,4,1.2920425191308804,0,2024-12
786,2025-06-03,40,Puerto Rico,Desktop,Organic,10,30.054962679226097,0,2025-06
787,2025-05-10,44,Nauru,Tablet,Referral,6,1.9283237852924864,0,2025-05
788,2025-03-15,39,Saint Vincent and the Grenadines,Mobile,Organic,3,4.362097051052228,0,2025-03
789,2025-03-07,18,Kyrgyz Republic,Desktop,Organic,1,6.002786034540244,0,2025-03
790,2025-03-14,33,French Southern Territories,Desktop,Organic,6,24.704510117208024,0,2025-03
791,2025-02-11,46,Ghana,Desktop,Paid,7,7.939554460823047,1,2025-02
792,2025-02-28,38,Trinidad and Tobago,Desktop,Referral,8,7.079714237507666,0,2025-02
793,2024-12-28,31,Mauritania,Desktop,Organic,4,10.566898427526754,0,2024-12
794,2025-05-28,63,Guinea-Bissau,Desktop,Referral,3,9.964518336152105,0,2025-05
795,2025-02-07,34,Luxembourg,Mobile,Direct,3,8.43923227563526,0,2025-02
796,2025-03-09,32,New Zealand,Desktop,Organic,3,13.368398075024535,1,2025-03
797,2025-05-08,52,Tokelau,Tablet,Direct,2,0.17319628273852392,0,2025-05
798,2025-04-12,42,Czech Republic,Mobile,Paid,3,10.024671101387487,0,2025-04
799,2025-02-22,32,Malta,Mobile,Direct,4,1.1927752849200415,0,2025-02
800,2025-05-12,50,Jamaica,Mobile,Paid,1,8.382947268990048,0,2025-05
801,2025-04-14,24,Nepal,Desktop,Paid,4,3.0505659736613238,0,2025-04
802,2025-01-04,58,Tunisia,Mobile,Direct,2,22.62210323672022,0,2025-01
803,2025-01-14,37,Guinea,Tablet,Referral,4,11.395977239255327,0,2025-01
804,2024-12-27,43,Botswana,Mobile,Referral,6,9.32013263656842,0,2024-12
805,2025-06-11,61,Gibraltar,Tablet,Direct,7,4.970708962627286,0,2025-06
806,2025-06-05,47,Malta,Desktop,Paid,3,4.029542705541848,0,2025-06
807,2025-05-04,27,American Samoa,Tablet,Organic,5,39.71012428931229,0,2025-05
808,2025-02-25,34,Saint Helena,Desktop,Organic,3,5.018999571259345,0,2025-02
809,2025-02-26,32,Andorra,Mobile,Organic,5,5.485691997258804,0,2025-02
810,2025-04-26,52,Madagascar,Desktop,Direct,3,12.480042777213649,1,2025-04
811,2025-06-12,28,Guyana,Mobile,Direct,3,16.451401775670327,0,2025-06
812,2025-02-11,21,Ecuador,Desktop,Paid,6,3.6672392547708954,1,2025-02
813,2025-04-14,24,Vanuatu,Desktop,Referral,7,26.833846857229574,1,2025-04
814,2025-03-01,37,Mauritania,Tablet,Organic,5,0.021934372516372362,0,2025-03
815,2025-03-12,37,Zimbabwe,Mobile,Direct,8,9.241128495565698,0,2025-03
816,2025-06-08,20,Albania,Tablet,Referral,5,34.30089301143753,0,2025-06
817,2025-02-13,35,French Southern Territories,Desktop,Direct,3,2.165941908353686,0,2025-02
818,2025-03-25,58,Papua New Guinea,Mobile,Referral,4,0.6278353057346088,0,2025-03
819,2025-05-24,19,Nauru,Tablet,Referral,5,38.78588489461419,1,2025-05
820,2025-03-11,39,Cook Islands,Desktop,Paid,5,24.221930513144606,0,2025-03
821,2024-12-15,52,Armenia,Tablet,Direct,2,22.73106434087819,0,2024-12
822,2025-04-28,33,Equatorial Guinea,Mobile,Organic,7,14.442516604212523,0,2025-04
823,2025-01-04,33,United States Virgin Islands,Desktop,Organic,9,7.581354541896933,1,2025-01
824,2025-05-14,41,Uganda,Desktop,Paid,4,0.8216655026088028,0,2025-05
825,2025-05-01,25,South Georgia and the South Sandwich Islands,Mobile,Organic,7,24.590786767208925,0,2025-05
826,2025-04-06,46,Greenland,Mobile,Referral,5,8.18622830734877,0,2025-04
827,2025-02-25,56,Jersey,Mobile,Referral,6,4.936192324203603,0,2025-02
828,2025-05-20,63,Australia,Tablet,Paid,5,11.36532433429839,0,2025-05
829,2025-04-27,49,Gibraltar,Tablet,Paid,4,3.416891182053341,0,2025-04
830,2025-03-08,38,Israel,Tablet,Paid,8,2.2385067288502563,0,2025-03
831,2025-04-05,40,Thailand,Mobile,Paid,5,18.765054893983798,0,2025-04
832,2025-02-16,22,Bahamas,Tablet,Referral,4,1.0427932974261869,1,2025-02
833,2025-03-30,21,Uzbekistan,Tablet,Paid,3,16.739544760876495,1,2025-03
834,2025-03-20,48,Montserrat,Mobile,Referral,6,3.830226567012987,0,2025-03
835,2025-06-06,19,Egypt,Mobile,Referral,3,23.054018160097037,0,2025-06
836,2025-05-15,61,Saint Helena,Desktop,Paid,7,0.9503160652591259,1,2025-05
837,2024-12-24,48,Marshall Islands,Mobile,Referral,9,4.3364503628980575,0,2024-12
838,2025-04-15,34,Poland,Tablet,Referral,4,17.943632730035198,0,2025-04
839,2024-12-25,39,Serbia,Mobile,Referral,6,16.791840927835327,0,2024-12
840,2025-02-27,52,Palestinian Territory,Mobile,Referral,7,21.889776948045455,0,2025-02
841,2025-03-14,20,Saint Helena,Mobile,Paid,6,6.17503612788626,0,2025-03
842,2025-01-30,48,Korea,Desktop,Paid,5,14.28562925628523,0,2025-01
843,2025-04-23,43,Saint Kitts and Nevis,Desktop,Referral,3,0.2541492425295302,0,2025-04
844,2025-05-19,64,Montenegro,Desktop,Direct,4,14.310957778363099,0,2025-05
845,2025-01-01,50,Slovakia (Slovak Republic),Mobile,Paid,4,2.830093715689221,0,2025-01
846,2025-05-10,38,Cocos (Keeling) Islands,Tablet,Direct,7,5.88862319397718,0,2025-05
847,2025-03-30,55,Tokelau,Desktop,Referral,3,0.8965405794041564,1,2025-03
848,2025-02-02,29,Kenya,Tablet,Direct,5,10.967138211007548,0,2025-02
849,2025-01-13,30,Egypt,Mobile,Referral,4,50.77383714484172,0,2025-01
850,2025-05-01,40,Benin,Mobile,Referral,4,1.1356502216715334,1,2025-05
851,2025-02-19,34,South Georgia and the South Sandwich Islands,Desktop,Paid,5,6.2203249823991715,0,2025-02
852,2025-02-05,41,Panama,Desktop,Referral,7,0.6090721340592823,0,2025-02
853,2025-01-02,39,Costa Rica,Mobile,Paid,6,5.735535403091578,1,2025-01
854,2024-12-19,60,Congo,Mobile,Direct,6,13.477718900575184,0,2024-12
855,2024-12-21,36,Australia,Mobile,Paid,9,3.818451560568363,0,2024-12
856,2025-02-23,58,Benin,Desktop,Direct,8,29.27198861998103,1,2025-02
857,2025-01-19,27,Sri Lanka,Desktop,Paid,4,3.632511177333707,0,2025-01
858,2025-03-19,59,Suriname,Mobile,Direct,6,4.301971008317963,0,2025-03
859,2025-03-19,58,Cayman Islands,Desktop,Paid,4,3.120657813577555,0,2025-03
860,2025-01-11,29,French Polynesia,Desktop,Organic,7,3.4976424709834557,0,2025-01
861,2025-06-11,61,Luxembourg,Desktop,Direct,5,4.952047735704226,0,2025-06
862,2025-01-31,45,Namibia,Tablet,Direct,8,22.096769633148405,0,2025-01
863,2025-03-29,45,Liechtenstein,Mobile,Direct,8,4.699945362187395,1,2025-03
864,2025-04-07,52,Belize,Desktop,Organic,6,33.03837267191445,0,2025-04
865,2024-12-27,49,Belize,Tablet,Direct,9,21.93036201506294,0,2024-12
866,2025-04-21,19,United States Virgin Islands,Tablet,Organic,5,0.6228205335029492,1,2025-04
867,2025-03-14,24,Greenland,Tablet,Paid,3,26.70801898818459,0,2025-03
868,2025-05-24,52,Luxembourg,Desktop,Organic,4,2.209851748124752,0,2025-05
869,2025-04-25,29,Kyrgyz Republic,Mobile,Paid,5,6.299127091842141,0,2025-04
870,2024-12-29,21,Bermuda,Mobile,Referral,3,0.6064076684355507,0,2024-12
871,2025-01-10,37,Palau,Mobile,Referral,6,5.654235754213844,0,2025-01
872,2025-06-06,26,Georgia,Mobile,Organic,5,39.77095310925543,0,2025-06
873,2025-05-16,26,American Samoa,Mobile,Direct,5,1.3280111923651527,0,2025-05
874,2025-03-27,28,Costa Rica,Desktop,Organic,2,2.4232699477026234,0,2025-03
875,2025-04-04,50,Greece,Mobile,Organic,7,1.33712000861584,1,2025-04
876,2024-12-15,30,Sierra Leone,Mobile,Referral,7,1.059764548691222,0,2024-12
877,2025-01-14,24,Brunei Darussalam,Tablet,Paid,5,25.30570319801798,0,2025-01
878,2025-05-29,60,Maldives,Desktop,Referral,7,0.4017211967032348,0,2025-05
879,2025-01-31,50,Chile,Mobile,Referral,2,2.1100318358904087,0,2025-01
880,2025-02-02,29,Sri Lanka,Tablet,Referral,2,17.517398156254597,0,2025-02
881,2025-01-21,36,Yemen,Mobile,Direct,11,26.68279511344833,0,2025-01
882,2025-01-30,23,Mozambique,Tablet,Direct,2,24.442716421070145,0,2025-01
883,2025-02-24,44,Zimbabwe,Mobile,Organic,3,30.34175959687612,0,2025-02
884,2024-12-29,57,Guadeloupe,Desktop,Paid,3,19.588252527891225,0,2024-12
885,2025-04-09,55,Korea,Tablet,Organic,6,31.953157391913113,0,2025-04
886,2025-02-22,40,Kuwait,Desktop,Organic,3,7.0349359620125815,1,2025-02
887,2025-04-24,42,Turkmenistan,Tablet,Paid,3,16.194978459859783,0,2025-04
888,2025-01-16,30,Norfolk Island,Desktop,Organic,3,16.641592494801078,0,2025-01
889,2025-03-06,25,Papua New Guinea,Tablet,Organic,4,36.823279218049144,0,2025-03
890,2025-06-10,44,Senegal,Mobile,Paid,3,15.03292632607515,0,2025-06
891,2025-05-15,62,Mayotte,Tablet,Paid,2,2.8525516903289057,0,2025-05
892,2025-02-20,50,Panama,Tablet,Referral,3,10.344665879510625,0,2025-02
893,2025-05-24,56,Poland,Mobile,Referral,11,1.8666963143259783,0,2025-05
894,2024-12-25,19,Dominican Republic,Mobile,Paid,6,9.067713278621309,0,2024-12
895,2025-03-10,54,Niue,Desktop,Direct,2,11.02089907667149,0,2025-03
896,2025-05-31,34,Samoa,Tablet,Referral,6,1.447487106922376,1,2025-05
897,2025-03-31,35,Zimbabwe,Tablet,Referral,4,3.798439804769313,0,2025-03
898,2025-03-30,54,Monaco,Mobile,Organic,3,8.82257643848192,0,2025-03
899,2025-01-24,31,China,Desktop,Referral,6,6.824336100378022,0,2025-01
900,2025-04-05,49,Syrian Arab Republic,Desktop,Paid,6,26.02483064659777,0,2025-04
901,2025-05-30,31,Papua New Guinea,Desktop,Paid,9,24.486118136241974,0,2025-05
902,2025-03-02,34,Madagascar,Desktop,Organic,5,37.23131433617429,0,2025-03
903,2025-05-17,62,Kuwait,Mobile,Paid,3,4.772843426653524,0,2025-05
904,2024-12-31,47,Puerto Rico,Desktop,Organic,2,4.056275752852403,0,2024-12
905,2025-05-30,38,Yemen,Desktop,Organic,1,27.128215350552694,0,2025-05
906,2024-12-29,57,Colombia,Tablet,Organic,5,4.082142891884598,0,2024-12
907,2025-05-12,51,South Africa,Mobile,Organic,4,1.8788033825832404,0,2025-05
908,2025-01-20,37,Zimbabwe,Tablet,Direct,7,1.8126285253871697,0,2025-01
909,2025-05-10,58,Guam,Tablet,Referral,5,9.994039618740633,0,2025-05
910,2025-04-16,50,Panama,Mobile,Referral,4,3.5648698404998713,0,2025-04
911,2025-06-05,28,Mayotte,Mobile,Direct,4,11.926795869843536,0,2025-06
912,2025-03-27,43,Guernsey,Tablet,Direct,8,1.5286218336528232,0,2025-03
913,2025-02-13,61,Sierra Leone,Mobile,Organic,5,12.043834588086623,1,2025-02
914,2025-03-25,32,Gabon,Tablet,Organic,9,2.6397328219952962,0,2025-03
915,2025-04-13,57,Haiti,Mobile,Paid,4,21.714166057115925,0,2025-04
916,2025-04-15,61,France,Mobile,Organic,8,0.7643551587053499,0,2025-04
917,2024-12-18,31,Croatia,Desktop,Direct,4,11.497101769685504,0,2024-12
918,2025-02-21,57,Bangladesh,Tablet,Organic,4,3.682850717911573,0,2025-02
919,2025-01-10,23,Grenada,Desktop,Organic,7,10.998013359820526,1,2025-01
920,2025-03-18,63,Syrian Arab Republic,Desktop,Organic,2,22.306838895045765,1,2025-03
921,2025-05-28,22,Serbia,Mobile,Direct,7,17.519799547308164,0,2025-05
922,2025-01-18,46,Tanzania,Desktop,Referral,3,14.844558261130906,0,2025-01
923,2025-03-14,42,Philippines,Desktop,Referral,6,0.8029879426478582,0,2025-03
924,2025-05-13,64,Canada,Mobile,Referral,3,12.468774464709094,1,2025-05
925,2025-06-05,48,Sudan,Mobile,Organic,5,0.14959358271567016,0,2025-06
926,2024-12-29,41,New Caledonia,Mobile,Paid,8,5.42057508804065,0,2024-12
927,2025-04-22,25,Mozambique,Desktop,Referral,5,17.074711754808668,0,2025-04
928,2025-04-15,59,Gabon,Tablet,Referral,3,15.017305486434019,0,2025-04
929,2025-03-26,64,Madagascar,Desktop,Direct,7,7.904182713432586,0,2025-03
930,2025-04-28,29,Nauru,Mobile,Direct,12,29.747873224618864,0,2025-04
931,2025-02-13,42,Croatia,Mobile,Organic,4,6.708477798197485,0,2025-02
932,2025-05-16,24,Mongolia,Desktop,Paid,2,5.715664016539557,0,2025-05
933,2025-01-19,31,Chad,Mobile,Referral,7,4.194406232239917,1,2025-01
934,2025-03-24,53,Romania,Tablet,Direct,4,4.594596827589632,0,2025-03
935,2024-12-15,58,Tunisia,Tablet,Direct,5,12.48903589982724,1,2024-12
936,2025-04-15,24,Russian Federation,Desktop,Referral,8,1.6646833498160158,1,2025-04
937,2025-03-14,45,Tanzania,Desktop,Referral,7,11.889059276338452,0,2025-03
938,2025-02-10,18,Norfolk Island,Desktop,Paid,6,1.898480439296328,0,2025-02
939,2025-01-20,41,Afghanistan,Tablet,Direct,2,0.6644245133978746,0,2025-01
940,2025-01-25,57,Taiwan,Mobile,Organic,5,0.36187819576810965,0,2025-01
941,2025-04-01,64,Syrian Arab Republic,Desktop,Paid,6,1.717854723565072,0,2025-04
942,2025-05-06,28,Turkmenistan,Mobile,Organic,3,31.752712049283573,0,2025-05
943,2025-01-05,56,Poland,Mobile,Organic,4,22.38441589097008,0,2025-01
944,2025-03-18,62,Liechtenstein,Tablet,Organic,3,4.072589827010054,0,2025-03
945,2024-12-12,51,Cook Islands,Mobile,Direct,7,9.565833618180285,1,2024-12
946,2024-12-26,64,Indonesia,Mobile,Referral,2,3.3198069219938846,1,2024-12
947,2025-02-19,21,Lebanon,Mobile,Organic,6,4.22004325393863,0,2025-02
948,2025-03-26,51,Bhutan,Desktop,Referral,0,6.178791742865157,1,2025-03
949,2025-05-31,53,Ecuador,Desktop,Direct,4,10.578523861942571,1,2025-05
950,2025-01-09,50,Svalbard & Jan Mayen Islands,Mobile,Referral,5,10.201990349425543,0,2025-01
951,2025-06-04,45,British Virgin Islands,Tablet,Paid,5,5.925994370454929,0,2025-06
952,2025-01-08,36,Liechtenstein,Tablet,Paid,1,1.5613860874323686,1,2025-01
